ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1,44013.62152777778,9.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.62152777778,9.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.62152777778,8.0,18.0,L0 Immigration Control 1_Normal_05,Normal
1,44013.62152777778,7.0,18.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.62152777778,8.0,19.0,L0 Immigration Control 1_Normal_04,Normal
1,44013.62152777778,,17.0,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.62152777778,8.0,18.0,L0 Immigration Control 1_Normal_03,Normal
1,44013.62152777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.62152777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.62152777778,8.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.62152777778,8.0,18.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.625,,17.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.625,3.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.625,3.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.625,2.0,18.0,L0 Immigration Control 1_Normal_05,Normal
1,44013.625,2.0,18.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.625,3.0,19.0,L0 Immigration Control 1_Normal_04,Normal
1,44013.625,,17.0,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.625,2.0,18.0,L0 Immigration Control 1_Normal_03,Normal
1,44013.625,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.625,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.625,3.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.625,2.0,18.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.62847222222,,17.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.62847222222,,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.62847222222,,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.62847222222,,18.0,L0 Immigration Control 1_Normal_05,Normal
1,44013.62847222222,,18.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.62847222222,,19.0,L0 Immigration Control 1_Normal_04,Normal
1,44013.62847222222,,17.0,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.62847222222,,18.0,L0 Immigration Control 1_Normal_03,Normal
1,44013.62847222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.62847222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.62847222222,,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.62847222222,,18.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.631944444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.631944444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.631944444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.635416666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.635416666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.635416666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.63888888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.63888888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.63888888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.64236111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.64236111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.64236111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.645833333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.645833333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.645833333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.649305555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.649305555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.649305555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.65277777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.65277777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.65277777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.65625,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.65625,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.65625,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.65625,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.65625,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.65972222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.65972222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.65972222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.663194444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.663194444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.663194444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.666666666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.666666666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.666666666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.67013888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.67013888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.67013888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.67013888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.67013888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.67013888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.67013888889,19.0,19.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.67361111111,8.0,19.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.67361111111,14.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.67361111111,14.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.67361111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.67361111111,14.0,19.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.67361111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.67361111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.67361111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.67361111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.67361111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.67361111111,14.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.67361111111,14.0,19.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.677083333336,,19.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.677083333336,9.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.677083333336,9.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.677083333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.677083333336,9.0,19.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.677083333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.677083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.677083333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.677083333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.677083333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.677083333336,9.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.677083333336,9.0,19.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.680555555555,,19.0,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.680555555555,3.0,19.0,L0 Immigration Control 1_Normal_06,Normal
1,44013.680555555555,3.0,19.0,L0 Immigration Control 1_Normal_10,Normal
1,44013.680555555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.680555555555,3.0,19.0,L0 Immigration Control 1_Normal_08,Normal
1,44013.680555555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.680555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.680555555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.680555555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.680555555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.680555555555,3.0,19.0,L0 Immigration Control 1_Normal_07,Normal
1,44013.680555555555,3.0,19.0,L0 Immigration Control 1_Normal_09,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.68402777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.68402777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.68402777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.6875,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.6875,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.6875,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.6875,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.6875,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.69097222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.69097222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.69097222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.694444444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.694444444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.694444444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.697916666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.697916666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.697916666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.70138888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.70138888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.70138888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.70486111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.70486111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.70486111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.70486111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.70486111111,,,L0 Immigration Control 1_Normal_08,Normal
